,componente,ano_faixa,unidades_tematicas,objetos_conhecimento,habilidades,cod_hab,descricao_cod,primeiro_ef,segundo_ef,terceiro_ef,quarto_ef,quinto_ef,sexto_ef,setimo_ef,oitavo_ef,nono_ef
64,Ciências,7º,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","(EF07CI03) Utilizar o conhecimento das formas de propagação do calor para justificar a utilização de determinados materiais (condutores e isolantes) na vida cotidiana, explicar o princípio de funcionamento de alguns equipamentos (garrafa térmica, coletor solar etc.) e/ou construir soluções tecnológicas a partir desse conhecimento.",EF07CI03,"Utilizar o conhecimento das formas de propagação do calor para justificar a utilização de determinados materiais (condutores e isolantes) na vida cotidiana, explicar o princípio de funcionamento de alguns equipamentos (garrafa térmica, coletor solar etc.) e/ou construir soluções tecnológicas a partir desse conhecimento.",0,0,0,0,0,0,1,0,0
65,Ciências,7º,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","(EF07CI04) Avaliar o papel do equilíbrio termodinâmico para a manutenção da vida na Terra, para o funcionamento de máquinas térmicas e em outras situações cotidianas.",EF07CI04,"Avaliar o papel do equilíbrio termodinâmico para a manutenção da vida na Terra, para o funcionamento de máquinas térmicas e em outras situações cotidianas.",0,0,0,0,0,0,1,0,0
66,Ciências,7º,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","(EF07CI05) Discutir o uso de diferentes tipos de combustível e máquinas térmicas ao longo do tempo, para avaliar avanços, questões econômicas e problemas socioambientais causados pela produção e uso desses materiais e máquinas.",EF07CI05,"Discutir o uso de diferentes tipos de combustível e máquinas térmicas ao longo do tempo, para avaliar avanços, questões econômicas e problemas socioambientais causados pela produção e uso desses materiais e máquinas.",0,0,0,0,0,0,1,0,0
67,Ciências,7º,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","(EF07CI06) Discutir e avaliar mudanças econômicas, culturais e sociais, tanto na vida cotidiana quanto no mundo do trabalho, decorrentes do desenvolvimento de novos materiais e tecnologias (como automação e informatização).",EF07CI06,"Discutir e avaliar mudanças econômicas, culturais e sociais, tanto na vida cotidiana quanto no mundo do trabalho, decorrentes do desenvolvimento de novos materiais e tecnologias (como automação e informatização).",0,0,0,0,0,0,1,0,0
68,Ciências,7º,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","(EF07CI07) Caracterizar os principais ecossistemas brasileiros quanto à paisagem, à quantidade de água, ao tipo de solo, à disponibilidade de luz solar, à temperatura etc., correlacionando essas características à flora e fauna específicas.",EF07CI07,"Caracterizar os principais ecossistemas brasileiros quanto à paisagem, à quantidade de água, ao tipo de solo, à disponibilidade de luz solar, à temperatura etc., correlacionando essas características à flora e fauna específicas.",0,0,0,0,0,0,1,0,0
69,Ciências,7º,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","(EF07CI08) Avaliar como os impactos provocados por catástrofes naturais ou mudanças nos componentes físicos, biológicos ou sociais de um ecossistema afetam suas populações, podendo ameaçar ou provocar a extinção de espécies, alteração de hábitos, migração etc.",EF07CI08,"Avaliar como os impactos provocados por catástrofes naturais ou mudanças nos componentes físicos, biológicos ou sociais de um ecossistema afetam suas populações, podendo ameaçar ou provocar a extinção de espécies, alteração de hábitos, migração etc.",0,0,0,0,0,0,1,0,0
70,Ciências,7º,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","(EF07CI09) Interpretar as condições de saúde da comunidade, cidade ou estado, com base na análise e comparação de indicadores de saúde (como taxa de mortalidade infantil, cobertura de saneamento básico e incidência de doenças de veiculação hídrica, atmosférica entre outras) e dos resultados de políticas públicas destinadas à saúde.",EF07CI09,"Interpretar as condições de saúde da comunidade, cidade ou estado, com base na análise e comparação de indicadores de saúde (como taxa de mortalidade infantil, cobertura de saneamento básico e incidência de doenças de veiculação hídrica, atmosférica entre outras) e dos resultados de políticas públicas destinadas à saúde.",0,0,0,0,0,0,1,0,0
71,Ciências,7º,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","(EF07CI10) Argumentar sobre a importância da vacinação para a saúde pública, com base em informações sobre a maneira como a vacina atua no organismo e o papel histórico da vacinação para a manutenção da saúde individual e coletiva e para a erradicação de doenças.",EF07CI10,"Argumentar sobre a importância da vacinação para a saúde pública, com base em informações sobre a maneira como a vacina atua no organismo e o papel histórico da vacinação para a manutenção da saúde individual e coletiva e para a erradicação de doenças.",0,0,0,0,0,0,1,0,0
72,Ciências,7º,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","(EF07CI11) Analisar historicamente o uso da tecnologia, incluindo a digital, nas diferentes dimensões da vida humana, considerando indicadores ambientais e de qualidade de vida.",EF07CI11,"Analisar historicamente o uso da tecnologia, incluindo a digital, nas diferentes dimensões da vida humana, considerando indicadores ambientais e de qualidade de vida.",0,0,0,0,0,0,1,0,0
73,Ciências,7º,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","(EF07CI12) Demonstrar que o ar é uma mistura de gases, identificando sua composição, e discutir fenômenos naturais ou antrópicos que podem alterar essa composição.",EF07CI12,"Demonstrar que o ar é uma mistura de gases, identificando sua composição, e discutir fenômenos naturais ou antrópicos que podem alterar essa composição.",0,0,0,0,0,0,1,0,0
74,Ciências,7º,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","(EF07CI13) Descrever o mecanismo natural do efeito estufa, seu papel fundamental para o desenvolvimento da vida na Terra, discutir as ações humanas responsáveis pelo seu aumento artificial (queima dos combustíveis fósseis, desmatamento, queimadas etc.) e selecionar e implementar propostas para a reversão ou controle desse quadro.",EF07CI13,"Descrever o mecanismo natural do efeito estufa, seu papel fundamental para o desenvolvimento da vida na Terra, discutir as ações humanas responsáveis pelo seu aumento artificial (queima dos combustíveis fósseis, desmatamento, queimadas etc.) e selecionar e implementar propostas para a reversão ou controle desse quadro.",0,0,0,0,0,0,1,0,0
75,Ciências,7º,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","(EF07CI14) Justificar a importância da camada de ozônio para a vida na Terra, identificando os fatores que aumentam ou diminuem sua presença na atmosfera, e discutir propostas individuais e coletivas para sua preservação.",EF07CI14,"Justificar a importância da camada de ozônio para a vida na Terra, identificando os fatores que aumentam ou diminuem sua presença na atmosfera, e discutir propostas individuais e coletivas para sua preservação.",0,0,0,0,0,0,1,0,0
76,Ciências,7º,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","(EF07CI15) Interpretar fenômenos naturais (como vulcões, terremotos e tsunamis) e justificar a rara ocorrência desses fenômenos no Brasil, com base no modelo das placas tectônicas.",EF07CI15,"Interpretar fenômenos naturais (como vulcões, terremotos e tsunamis) e justificar a rara ocorrência desses fenômenos no Brasil, com base no modelo das placas tectônicas.",0,0,0,0,0,0,1,0,0
77,Ciências,7º,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental",(EF07CI16) Justificar o formato das costas brasileira e africana com base na teoria da deriva dos continentes.,EF07CI16,Justificar o formato das costas brasileira e africana com base na teoria da deriva dos continentes.,0,0,0,0,0,0,1,0,0
78,Ciências,8º,Matéria e energia,"Fontes e tipos de energia
Transformação de energia
Cálculo de consumo de energia elétrica
Circuitos elétricos
Uso consciente de energia elétrica","(EF08CI01) Identificar e classificar diferentes fontes (renováveis e não renováveis) e tipos de energia utilizados em residências, comunidades ou cidades.",EF08CI01,"Identificar e classificar diferentes fontes (renováveis e não renováveis) e tipos de energia utilizados em residências, comunidades ou cidades.",0,0,0,0,0,0,0,1,0
79,Ciências,8º,Matéria e energia,"Fontes e tipos de energia
Transformação de energia
Cálculo de consumo de energia elétrica
Circuitos elétricos
Uso consciente de energia elétrica","(EF08CI02) Construir circuitos elétricos com pilha/bateria, fios e lâmpada ou outros dispositivos e compará-los a circuitos elétricos residenciais.",EF08CI02,"Construir circuitos elétricos com pilha/bateria, fios e lâmpada ou outros dispositivos e compará-los a circuitos elétricos residenciais.",0,0,0,0,0,0,0,1,0
80,Ciências,8º,Matéria e energia,"Fontes e tipos de energia
Transformação de energia
Cálculo de consumo de energia elétrica
Circuitos elétricos
Uso consciente de energia elétrica","(EF08CI03) Classificar equipamentos elétricos residenciais (chuveiro, ferro, lâmpadas, TV, rádio, geladeira etc.) de acordo com o tipo de transformação de energia (da energia elétrica para a térmica, luminosa, sonora e mecânica, por exemplo).",EF08CI03,"Classificar equipamentos elétricos residenciais (chuveiro, ferro, lâmpadas, TV, rádio, geladeira etc.) de acordo com o tipo de transformação de energia (da energia elétrica para a térmica, luminosa, sonora e mecânica, por exemplo).",0,0,0,0,0,0,0,1,0
81,Ciências,8º,Matéria e energia,"Fontes e tipos de energia
Transformação de energia
Cálculo de consumo de energia elétrica
Circuitos elétricos
Uso consciente de energia elétrica",(EF08CI04) Calcular o consumo de eletrodomésticos a partir dos dados de potência (descritos no próprio equipamento) e tempo médio de uso para avaliar o impacto de cada equipamento no consumo doméstico mensal.,EF08CI04,Calcular o consumo de eletrodomésticos a partir dos dados de potência (descritos no próprio equipamento) e tempo médio de uso para avaliar o impacto de cada equipamento no consumo doméstico mensal.,0,0,0,0,0,0,0,1,0
82,Ciências,8º,Matéria e energia,"Fontes e tipos de energia
Transformação de energia
Cálculo de consumo de energia elétrica
Circuitos elétricos
Uso consciente de energia elétrica","(EF08CI05) Propor ações coletivas para otimizar o uso de energia elétrica em sua escola e/ou comunidade, com base na seleção de equipamentos segundo critérios de sustentabilidade (consumo de energia e eficiência energética) e hábitos de consumo responsável.",EF08CI05,"Propor ações coletivas para otimizar o uso de energia elétrica em sua escola e/ou comunidade, com base na seleção de equipamentos segundo critérios de sustentabilidade (consumo de energia e eficiência energética) e hábitos de consumo responsável.",0,0,0,0,0,0,0,1,0
83,Ciências,8º,Matéria e energia,"Fontes e tipos de energia
Transformação de energia
Cálculo de consumo de energia elétrica
Circuitos elétricos
Uso consciente de energia elétrica","(EF08CI06) Discutir e avaliar usinas de geração de energia elétrica (termelétricas, hidrelétricas, eólicas etc.), suas semelhanças e diferenças, seus impactos socioambientais, e como essa energia chega e é usada em sua cidade, comunidade, casa ou escola.",EF08CI06,"Discutir e avaliar usinas de geração de energia elétrica (termelétricas, hidrelétricas, eólicas etc.), suas semelhanças e diferenças, seus impactos socioambientais, e como essa energia chega e é usada em sua cidade, comunidade, casa ou escola.",0,0,0,0,0,0,0,1,0
84,Ciências,8º,Vida e evolução,"Mecanismos reprodutivos
Sexualidade",(EF08CI07) Comparar diferentes processos reprodutivos em plantas e animais em relação aos mecanismos adaptativos e evolutivos.,EF08CI07,Comparar diferentes processos reprodutivos em plantas e animais em relação aos mecanismos adaptativos e evolutivos.,0,0,0,0,0,0,0,1,0
85,Ciências,8º,Vida e evolução,"Mecanismos reprodutivos
Sexualidade",(EF08CI08) Analisar e explicar as transformações que ocorrem na puberdade considerando a atuação dos hormônios sexuais e do sistema nervoso.,EF08CI08,Analisar e explicar as transformações que ocorrem na puberdade considerando a atuação dos hormônios sexuais e do sistema nervoso.,0,0,0,0,0,0,0,1,0
86,Ciências,8º,Vida e evolução,"Mecanismos reprodutivos
Sexualidade",(EF08CI09) Comparar o modo de ação e a eficácia dos diversos métodos contraceptivos e justificar a necessidade de compartilhar a responsabilidade na escolha e na utilização do método mais adequado à prevenção da gravidez precoce e indesejada e de Doenças Sexualmente Transmissíveis (DST).,EF08CI09,Comparar o modo de ação e a eficácia dos diversos métodos contraceptivos e justificar a necessidade de compartilhar a responsabilidade na escolha e na utilização do método mais adequado à prevenção da gravidez precoce e indesejada e de Doenças Sexualmente Transmissíveis (DST).,0,0,0,0,0,0,0,1,0
87,Ciências,8º,Vida e evolução,"Mecanismos reprodutivos
Sexualidade","(EF08CI10) Identificar os principais sintomas, modos de transmissão e tratamento de algumas DST (com ênfase na AIDS), e discutir estratégias e métodos de prevenção.",EF08CI10,"Identificar os principais sintomas, modos de transmissão e tratamento de algumas DST (com ênfase na AIDS), e discutir estratégias e métodos de prevenção.",0,0,0,0,0,0,0,1,0
88,Ciências,8º,Vida e evolução,"Mecanismos reprodutivos
Sexualidade","(EF08CI11) Selecionar argumentos que evidenciem as múltiplas dimensões da sexualidade humana (biológica, sociocultural, afetiva e ética).",EF08CI11,"Selecionar argumentos que evidenciem as múltiplas dimensões da sexualidade humana (biológica, sociocultural, afetiva e ética).",0,0,0,0,0,0,0,1,0
89,Ciências,8º,Terra e Universo,"Sistema Sol, Terra e Lua
Clima","(EF08CI12) Justificar, por meio da construção de modelos e da observação da Lua no céu, a ocorrência das fases da Lua e dos eclipses, com base nas posições relativas entre Sol, Terra e Lua.",EF08CI12,"Justificar, por meio da construção de modelos e da observação da Lua no céu, a ocorrência das fases da Lua e dos eclipses, com base nas posições relativas entre Sol, Terra e Lua.",0,0,0,0,0,0,0,1,0
90,Ciências,8º,Terra e Universo,"Sistema Sol, Terra e Lua
Clima","(EF08CI13) Representar os movimentos de rotação e translação da Terra e analisar o papel da inclinação do eixo de rotação da Terra em relação à sua órbita na ocorrência das estações do ano, com a utilização de modelos tridimensionais.",EF08CI13,"Representar os movimentos de rotação e translação da Terra e analisar o papel da inclinação do eixo de rotação da Terra em relação à sua órbita na ocorrência das estações do ano, com a utilização de modelos tridimensionais.",0,0,0,0,0,0,0,1,0
91,Ciências,8º,Terra e Universo,"Sistema Sol, Terra e Lua
Clima",(EF08CI14) Relacionar climas regionais aos padrões de circulação atmosférica e oceânica e ao aquecimento desigual causado pela forma e pelos movimentos da Terra.,EF08CI14,Relacionar climas regionais aos padrões de circulação atmosférica e oceânica e ao aquecimento desigual causado pela forma e pelos movimentos da Terra.,0,0,0,0,0,0,0,1,0
92,Ciências,8º,Terra e Universo,"Sistema Sol, Terra e Lua
Clima",(EF08CI15) Identificar as principais variáveis envolvidas na previsão do tempo e simular situações nas quais elas possam ser medidas.,EF08CI15,Identificar as principais variáveis envolvidas na previsão do tempo e simular situações nas quais elas possam ser medidas.,0,0,0,0,0,0,0,1,0
93,Ciências,8º,Terra e Universo,"Sistema Sol, Terra e Lua
Clima",(EF08CI16) Discutir iniciativas que contribuam para restabelecer o equilíbrio ambiental a partir da identificação de alterações climáticas regionais e globais provocadas pela intervenção humana.,EF08CI16,Discutir iniciativas que contribuam para restabelecer o equilíbrio ambiental a partir da identificação de alterações climáticas regionais e globais provocadas pela intervenção humana.,0,0,0,0,0,0,0,1,0
94,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde",(EF09CI01) Investigar as mudanças de estado físico da matéria e explicar essas transformações com base no modelo de constituição submicroscópica.,EF09CI01,Investigar as mudanças de estado físico da matéria e explicar essas transformações com base no modelo de constituição submicroscópica.,0,0,0,0,0,0,0,0,1
95,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde","(EF09CI02) Comparar quantidades de reagentes e produtos envolvidos em transformações químicas, estabelecendo a proporção entre as suas massas.",EF09CI02,"Comparar quantidades de reagentes e produtos envolvidos em transformações químicas, estabelecendo a proporção entre as suas massas.",0,0,0,0,0,0,0,0,1
96,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde",(EF09CI03) Identificar modelos que descrevem a estrutura da matéria (constituição do átomo e composição de moléculas simples) e reconhecer sua evolução histórica.,EF09CI03,Identificar modelos que descrevem a estrutura da matéria (constituição do átomo e composição de moléculas simples) e reconhecer sua evolução histórica.,0,0,0,0,0,0,0,0,1
97,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde",(EF09CI04) Planejar e executar experimentos que evidenciem que todas as cores de luz podem ser formadas pela composição das três cores primárias da luz e que a cor de um objeto está relacionada também à cor da luz que o ilumina.,EF09CI04,Planejar e executar experimentos que evidenciem que todas as cores de luz podem ser formadas pela composição das três cores primárias da luz e que a cor de um objeto está relacionada também à cor da luz que o ilumina.,0,0,0,0,0,0,0,0,1
98,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde",(EF09CI05) Investigar os principais mecanismos envolvidos na transmissão e recepção de imagem e som que revolucionaram os sistemas de comunicação humana.,EF09CI05,Investigar os principais mecanismos envolvidos na transmissão e recepção de imagem e som que revolucionaram os sistemas de comunicação humana.,0,0,0,0,0,0,0,0,1
99,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde","(EF09CI06) Classificar as radiações eletromagnéticas por suas frequências, fontes e aplicações, discutindo e avaliando as implicações de seu uso em controle remoto, telefone celular, raio X, forno de micro-ondas, fotocélulas etc.",EF09CI06,"Classificar as radiações eletromagnéticas por suas frequências, fontes e aplicações, discutindo e avaliando as implicações de seu uso em controle remoto, telefone celular, raio X, forno de micro-ondas, fotocélulas etc.",0,0,0,0,0,0,0,0,1
100,Ciências,9º,Matéria e energia,"Aspectos quantitativos das transformações químicas
Estrutura da matéria
Radiações e suas aplicações na saúde","(EF09CI07) Discutir o papel do avanço tecnológico na aplicação das radiações na medicina diagnóstica (raio X, ultrassom, ressonância nuclear magnética) e no tratamento de doenças (radioterapia, cirurgia ótica a laser, infravermelho, ultravioleta etc.).",EF09CI07,"Discutir o papel do avanço tecnológico na aplicação das radiações na medicina diagnóstica (raio X, ultrassom, ressonância nuclear magnética) e no tratamento de doenças (radioterapia, cirurgia ótica a laser, infravermelho, ultravioleta etc.).",0,0,0,0,0,0,0,0,1
101,Ciências,9º,Vida e evolução,"Hereditariedade
Ideias evolucionistas
Preservação da biodiversidade","(EF09CI08) Associar os gametas à transmissão das características hereditárias, estabelecendo relações entre ancestrais e descendentes.",EF09CI08,"Associar os gametas à transmissão das características hereditárias, estabelecendo relações entre ancestrais e descendentes.",0,0,0,0,0,0,0,0,1
102,Ciências,9º,Vida e evolução,"Hereditariedade
Ideias evolucionistas
Preservação da biodiversidade","(EF09CI09) Discutir as ideias de Mendel sobre hereditariedade (fatores hereditários, segregação, gametas, fecundação), considerando-as para resolver problemas envolvendo a transmissão de características hereditárias em diferentes organismos.",EF09CI09,"Discutir as ideias de Mendel sobre hereditariedade (fatores hereditários, segregação, gametas, fecundação), considerando-as para resolver problemas envolvendo a transmissão de características hereditárias em diferentes organismos.",0,0,0,0,0,0,0,0,1
103,Ciências,9º,Vida e evolução,"Hereditariedade
Ideias evolucionistas
Preservação da biodiversidade","(EF09CI10) Comparar as ideias evolucionistas de Lamarck e Darwin apresentadas em textos científicos e históricos, identificando semelhanças e diferenças entre essas ideias e sua importância para explicar a diversidade biológica.",EF09CI10,"Comparar as ideias evolucionistas de Lamarck e Darwin apresentadas em textos científicos e históricos, identificando semelhanças e diferenças entre essas ideias e sua importância para explicar a diversidade biológica.",0,0,0,0,0,0,0,0,1
104,Ciências,9º,Vida e evolução,"Hereditariedade
Ideias evolucionistas
Preservação da biodiversidade","(EF09CI11) Discutir a evolução e a diversidade das espécies com base na atuação da seleção natural sobre as variantes de uma mesma espécie, resultantes de processo reprodutivo.",EF09CI11,"Discutir a evolução e a diversidade das espécies com base na atuação da seleção natural sobre as variantes de uma mesma espécie, resultantes de processo reprodutivo.",0,0,0,0,0,0,0,0,1
105,Ciências,9º,Vida e evolução,"Hereditariedade
Ideias evolucionistas
Preservação da biodiversidade","(EF09CI12) Justificar a importância das unidades de conservação para a preservação da biodiversidade e do patrimônio nacional, considerando os diferentes tipos de unidades (parques, reservas e florestas nacionais), as populações humanas e as atividades a eles relacionados.",EF09CI12,"Justificar a importância das unidades de conservação para a preservação da biodiversidade e do patrimônio nacional, considerando os diferentes tipos de unidades (parques, reservas e florestas nacionais), as populações humanas e as atividades a eles relacionados.",0,0,0,0,0,0,0,0,1
106,Ciências,9º,Vida e evolução,"Hereditariedade
Ideias evolucionistas
Preservação da biodiversidade","(EF09CI13) Propor iniciativas individuais e coletivas para a solução de problemas ambientais da cidade ou da comunidade, com base na análise de ações de consumo consciente e de sustentabilidade bem-sucedidas.",EF09CI13,"Propor iniciativas individuais e coletivas para a solução de problemas ambientais da cidade ou da comunidade, com base na análise de ações de consumo consciente e de sustentabilidade bem-sucedidas.",0,0,0,0,0,0,0,0,1
107,Ciências,9º,Terra e Universo,"Composição, estrutura e localização do Sistema Solar no Universo
Astronomia e cultura
Vida humana fora da Terra
Ordem de grandeza astronômica
Evolução estelar","(EF09CI14) Descrever a composição e a estrutura do Sistema Solar (Sol, planetas rochosos, planetas gigantes gasosos e corpos menores), assim como a localização do Sistema Solar na nossa Galáxia (a Via Láctea) e dela no Universo (apenas uma galáxia dentre bilhões).",EF09CI14,"Descrever a composição e a estrutura do Sistema Solar (Sol, planetas rochosos, planetas gigantes gasosos e corpos menores), assim como a localização do Sistema Solar na nossa Galáxia (a Via Láctea) e dela no Universo (apenas uma galáxia dentre bilhões).",0,0,0,0,0,0,0,0,1
108,Ciências,9º,Terra e Universo,"Composição, estrutura e localização do Sistema Solar no Universo
Astronomia e cultura
Vida humana fora da Terra
Ordem de grandeza astronômica
Evolução estelar","(EF09CI15) Relacionar diferentes leituras do céu e explicações sobre a origem da Terra, do Sol ou do Sistema Solar às necessidades de distintas culturas (agricultura, caça, mito, orientação espacial e temporal etc.).",EF09CI15,"Relacionar diferentes leituras do céu e explicações sobre a origem da Terra, do Sol ou do Sistema Solar às necessidades de distintas culturas (agricultura, caça, mito, orientação espacial e temporal etc.).",0,0,0,0,0,0,0,0,1
109,Ciências,9º,Terra e Universo,"Composição, estrutura e localização do Sistema Solar no Universo
Astronomia e cultura
Vida humana fora da Terra
Ordem de grandeza astronômica
Evolução estelar","(EF09CI16) Selecionar argumentos sobre a viabilidade da sobrevivência humana fora da Terra, com base nas condições necessárias à vida, nas características dos planetas e nas distâncias e nos tempos envolvidos em viagens interplanetárias e interestelares.",EF09CI16,"Selecionar argumentos sobre a viabilidade da sobrevivência humana fora da Terra, com base nas condições necessárias à vida, nas características dos planetas e nas distâncias e nos tempos envolvidos em viagens interplanetárias e interestelares.",0,0,0,0,0,0,0,0,1
110,Ciências,9º,Terra e Universo,"Composição, estrutura e localização do Sistema Solar no Universo
Astronomia e cultura
Vida humana fora da Terra
Ordem de grandeza astronômica
Evolução estelar","(EF09CI17) Analisar o ciclo evolutivo do Sol (nascimento, vida e morte) baseado no conhecimento das etapas de evolução de estrelas de diferentes dimensões e os efeitos desse processo no nosso planeta.",EF09CI17,"Analisar o ciclo evolutivo do Sol (nascimento, vida e morte) baseado no conhecimento das etapas de evolução de estrelas de diferentes dimensões e os efeitos desse processo no nosso planeta.",0,0,0,0,0,0,0,0,1
