,componente,ano_faixa,unidades_tematicas,objetos_conhecimento,habilidades,cod_hab,descricao_cod,primeiro_ef,segundo_ef,terceiro_ef,quarto_ef,quinto_ef,sexto_ef,setimo_ef,oitavo_ef,nono_ef
72,Geografia,7º,Conexões e escalas,Características da população brasileira,"(EF07GE04) Analisar a distribuição territorial da população brasileira, considerando a diversidade étnico-cultural (indígena, africana, europeia e asiática), assim como aspectos de renda, sexo e idade nas regiões brasileiras.",EF07GE04,"Analisar a distribuição territorial da população brasileira, considerando a diversidade étnico-cultural (indígena, africana, europeia e asiática), assim como aspectos de renda, sexo e idade nas regiões brasileiras.",0,0,0,0,0,0,1,0,0
73,Geografia,7º,Mundo do trabalho,"Produção, circulação e consumo de mercadorias",(EF07GE05) Analisar fatos e situações representativas das alterações ocorridas entre o período mercantilista e o advento do capitalismo.,EF07GE05,Analisar fatos e situações representativas das alterações ocorridas entre o período mercantilista e o advento do capitalismo.,0,0,0,0,0,0,1,0,0
74,Geografia,7º,Mundo do trabalho,"Produção, circulação e consumo de mercadorias","(EF07GE06) Discutir em que medida a produção, a circulação e o consumo de mercadorias provocam impactos ambientais, assim como influem na distribuição de riquezas, em diferentes lugares.",EF07GE06,"Discutir em que medida a produção, a circulação e o consumo de mercadorias provocam impactos ambientais, assim como influem na distribuição de riquezas, em diferentes lugares.",0,0,0,0,0,0,1,0,0
75,Geografia,7º,Mundo do trabalho,Desigualdade social e o trabalho,(EF07GE07) Analisar a influência e o papel das redes de transporte e comunicação na configuração do território brasileiro.,EF07GE07,Analisar a influência e o papel das redes de transporte e comunicação na configuração do território brasileiro.,0,0,0,0,0,0,1,0,0
76,Geografia,7º,Mundo do trabalho,Desigualdade social e o trabalho,(EF07GE08) Estabelecer relações entre os processos de industrialização e inovação tecnológica com as transformações socioeconômicas do território brasileiro.,EF07GE08,Estabelecer relações entre os processos de industrialização e inovação tecnológica com as transformações socioeconômicas do território brasileiro.,0,0,0,0,0,0,1,0,0
77,Geografia,7º,Formas de representação e pensamento espacial,Mapas temáticos do Brasil,"(EF07GE09) Interpretar e elaborar mapas temáticos e históricos, inclusive utilizando tecnologias digitais, com informações demográficas e econômicas do Brasil (cartogramas), identificando padrões espaciais, regionalizações e analogias espaciais.",EF07GE09,"Interpretar e elaborar mapas temáticos e históricos, inclusive utilizando tecnologias digitais, com informações demográficas e econômicas do Brasil (cartogramas), identificando padrões espaciais, regionalizações e analogias espaciais.",0,0,0,0,0,0,1,0,0
78,Geografia,7º,Formas de representação e pensamento espacial,Mapas temáticos do Brasil,"(EF07GE10) Elaborar e interpretar gráficos de barras, gráficos de setores e histogramas, com base em dados socioeconômicos das regiões brasileiras.",EF07GE10,"Elaborar e interpretar gráficos de barras, gráficos de setores e histogramas, com base em dados socioeconômicos das regiões brasileiras.",0,0,0,0,0,0,1,0,0
79,Geografia,7º,"Natureza, ambientes e qualidade de vida",Biodiversidade brasileira,"(EF07GE11) Caracterizar dinâmicas dos componentes físico-naturais no território nacional, bem como sua distribuição e biodiversidade (Florestas Tropicais, Cerrados, Caatingas, Campos Sulinos e Matas de Araucária).",EF07GE11,"Caracterizar dinâmicas dos componentes físico-naturais no território nacional, bem como sua distribuição e biodiversidade (Florestas Tropicais, Cerrados, Caatingas, Campos Sulinos e Matas de Araucária).",0,0,0,0,0,0,1,0,0
80,Geografia,7º,"Natureza, ambientes e qualidade de vida",Biodiversidade brasileira,"(EF07GE12) Comparar unidades de conservação existentes no Município de residência e em outras localidades brasileiras, com base na organização do Sistema Nacional de Unidades de Conservação (SNUC).",EF07GE12,"Comparar unidades de conservação existentes no Município de residência e em outras localidades brasileiras, com base na organização do Sistema Nacional de Unidades de Conservação (SNUC).",0,0,0,0,0,0,1,0,0
81,Geografia,8º,O sujeito e seu lugar no mundo,Distribuição da população mundial e deslocamentos populacionais,"(EF08GE01) Descrever as rotas de dispersão da população humana pelo planeta e os principais fluxos migratórios em diferentes períodos da história, discutindo os fatores históricos e condicionantes físico-naturais associados à distribuição da população humana pelos continentes.",EF08GE01,"Descrever as rotas de dispersão da população humana pelo planeta e os principais fluxos migratórios em diferentes períodos da história, discutindo os fatores históricos e condicionantes físico-naturais associados à distribuição da população humana pelos continentes.",0,0,0,0,0,0,0,1,0
82,Geografia,8º,O sujeito e seu lugar no mundo,Diversidade e dinâmica da população mundial e local,"(EF08GE02) Relacionar fatos e situações representativas da história das famílias do Município em que se localiza a escola, considerando a diversidade e os fluxos migratórios da população mundial.",EF08GE02,"Relacionar fatos e situações representativas da história das famílias do Município em que se localiza a escola, considerando a diversidade e os fluxos migratórios da população mundial.",0,0,0,0,0,0,0,1,0
83,Geografia,8º,O sujeito e seu lugar no mundo,Diversidade e dinâmica da população mundial e local,"(EF08GE03) Analisar aspectos representativos da dinâmica demográfica, considerando características da população (perfil etário, crescimento vegetativo e mobilidade espacial).",EF08GE03,"Analisar aspectos representativos da dinâmica demográfica, considerando características da população (perfil etário, crescimento vegetativo e mobilidade espacial).",0,0,0,0,0,0,0,1,0
84,Geografia,8º,O sujeito e seu lugar no mundo,Diversidade e dinâmica da população mundial e local,"(EF08GE04) Compreender os fluxos de migração na América Latina (movimentos voluntários e forçados, assim como fatores e áreas de expulsão e atração) e as principais políticas migratórias da região.",EF08GE04,"Compreender os fluxos de migração na América Latina (movimentos voluntários e forçados, assim como fatores e áreas de expulsão e atração) e as principais políticas migratórias da região.",0,0,0,0,0,0,0,1,0
85,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE05) Aplicar os conceitos de Estado, nação, território, governo e país para o entendimento de conflitos e tensões na contemporaneidade, com destaque para as situações geopolíticas na América e na África e suas múltiplas regionalizações a partir do pós-guerra.",EF08GE05,"Aplicar os conceitos de Estado, nação, território, governo e país para o entendimento de conflitos e tensões na contemporaneidade, com destaque para as situações geopolíticas na América e na África e suas múltiplas regionalizações a partir do pós-guerra.",0,0,0,0,0,0,0,1,0
86,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE06) Analisar a atuação das organizações mundiais nos processos de integração cultural e econômica nos contextos americano e africano, reconhecendo, em seus lugares de vivência, marcas desses processos.",EF08GE06,"Analisar a atuação das organizações mundiais nos processos de integração cultural e econômica nos contextos americano e africano, reconhecendo, em seus lugares de vivência, marcas desses processos.",0,0,0,0,0,0,0,1,0
87,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE07) Analisar os impactos geoeconômicos, geoestratégicos e geopolíticos da ascensão dos Estados Unidos da América no cenário internacional em sua posição de liderança global e na relação com a China e o Brasil.",EF08GE07,"Analisar os impactos geoeconômicos, geoestratégicos e geopolíticos da ascensão dos Estados Unidos da América no cenário internacional em sua posição de liderança global e na relação com a China e o Brasil.",0,0,0,0,0,0,0,1,0
88,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE08) Analisar a situação do Brasil e de outros países da América Latina e da África, assim como da potência estadunidense na ordem mundial do pós-guerra.",EF08GE08,"Analisar a situação do Brasil e de outros países da América Latina e da África, assim como da potência estadunidense na ordem mundial do pós-guerra.",0,0,0,0,0,0,0,1,0
89,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE09) Analisar os padrões econômicos mundiais de produção, distribuição e intercâmbio dos produtos agrícolas e industrializados, tendo como referência os Estados Unidos da América e os países denominados de Brics (Brasil, Rússia, Índia, China e África do Sul).",EF08GE09,"Analisar os padrões econômicos mundiais de produção, distribuição e intercâmbio dos produtos agrícolas e industrializados, tendo como referência os Estados Unidos da América e os países denominados de Brics (Brasil, Rússia, Índia, China e África do Sul).",0,0,0,0,0,0,0,1,0
90,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE10) Distinguir e analisar conflitos e ações dos movimentos sociais brasileiros, no campo e na cidade, comparando com outros movimentos sociais existentes nos países latino-americanos.",EF08GE10,"Distinguir e analisar conflitos e ações dos movimentos sociais brasileiros, no campo e na cidade, comparando com outros movimentos sociais existentes nos países latino-americanos.",0,0,0,0,0,0,0,1,0
91,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,(EF08GE11) Analisar áreas de conflito e tensões nas regiões de fronteira do continente latino-americano e o papel de organismos internacionais e regionais de cooperação nesses cenários.,EF08GE11,Analisar áreas de conflito e tensões nas regiões de fronteira do continente latino-americano e o papel de organismos internacionais e regionais de cooperação nesses cenários.,0,0,0,0,0,0,0,1,0
92,Geografia,8º,Conexões e escalas,Corporações e organismos internacionais e do Brasil na ordem econômica mundial,"(EF08GE12) Compreender os objetivos e analisar a importância dos organismos de integração do território americano (Mercosul, OEA, OEI, Nafta, Unasul, Alba, Comunidade Andina, Aladi, entre outros).",EF08GE12,"Compreender os objetivos e analisar a importância dos organismos de integração do território americano (Mercosul, OEA, OEI, Nafta, Unasul, Alba, Comunidade Andina, Aladi, entre outros).",0,0,0,0,0,0,0,1,0
93,Geografia,8º,Mundo do trabalho,Os diferentes contextos e os meios técnico e tecnológico na produção,(EF08GE13) Analisar a influência do desenvolvimento científico e tecnológico na caracterização dos tipos de trabalho e na economia dos espaços urbanos e rurais da América e da África.,EF08GE13,Analisar a influência do desenvolvimento científico e tecnológico na caracterização dos tipos de trabalho e na economia dos espaços urbanos e rurais da América e da África.,0,0,0,0,0,0,0,1,0
94,Geografia,8º,Mundo do trabalho,Os diferentes contextos e os meios técnico e tecnológico na produção,"(EF08GE14) Analisar os processos de desconcentração, descentralização e recentralização das atividades econômicas a partir do capital estadunidense e chinês em diferentes regiões no mundo, com destaque para o Brasil.",EF08GE14,"Analisar os processos de desconcentração, descentralização e recentralização das atividades econômicas a partir do capital estadunidense e chinês em diferentes regiões no mundo, com destaque para o Brasil.",0,0,0,0,0,0,0,1,0
95,Geografia,8º,Mundo do trabalho,Transformações do espaço na sociedade urbano-industrial na América Latina,"(EF08GE15) Analisar a importância dos principais recursos hídricos da America Latina (Aquífero Guarani, Bacias do rio da Prata, do Amazonas e do Orinoco, sistemas de nuvens na Amazônia e nos Andes, entre outros) e discutir os desafios relacionados à gestão e comercialização da água.",EF08GE15,"Analisar a importância dos principais recursos hídricos da America Latina (Aquífero Guarani, Bacias do rio da Prata, do Amazonas e do Orinoco, sistemas de nuvens na Amazônia e nos Andes, entre outros) e discutir os desafios relacionados à gestão e comercialização da água.",0,0,0,0,0,0,0,1,0
96,Geografia,8º,Mundo do trabalho,Transformações do espaço na sociedade urbano-industrial na América Latina,"(EF08GE16) Analisar as principais problemáticas comuns às grandes cidades latino-americanas, particularmente aquelas relacionadas à distribuição, estrutura e dinâmica da população e às condições de vida e trabalho.",EF08GE16,"Analisar as principais problemáticas comuns às grandes cidades latino-americanas, particularmente aquelas relacionadas à distribuição, estrutura e dinâmica da população e às condições de vida e trabalho.",0,0,0,0,0,0,0,1,0
97,Geografia,8º,Mundo do trabalho,Transformações do espaço na sociedade urbano-industrial na América Latina,"(EF08GE17) Analisar a segregação socioespacial em ambientes urbanos da América Latina, com atenção especial ao estudo de favelas, alagados e zona de riscos.",EF08GE17,"Analisar a segregação socioespacial em ambientes urbanos da América Latina, com atenção especial ao estudo de favelas, alagados e zona de riscos.",0,0,0,0,0,0,0,1,0
98,Geografia,8º,Formas de representação e pensamento espacial,"Cartografia: anamorfose, croquis e mapas temáticos da América e África","(EF08GE18) Elaborar mapas ou outras formas de representação cartográfica para analisar as redes e as dinâmicas urbanas e rurais, ordenamento territorial, contextos culturais, modo de vida e usos e ocupação de solos da África e América.",EF08GE18,"Elaborar mapas ou outras formas de representação cartográfica para analisar as redes e as dinâmicas urbanas e rurais, ordenamento territorial, contextos culturais, modo de vida e usos e ocupação de solos da África e América.",0,0,0,0,0,0,0,1,0
99,Geografia,8º,Formas de representação e pensamento espacial,"Cartografia: anamorfose, croquis e mapas temáticos da América e África","(EF08GE19) Interpretar cartogramas, mapas esquemáticos (croquis) e anamorfoses geográficas com informações geográficas acerca da África e América.",EF08GE19,"Interpretar cartogramas, mapas esquemáticos (croquis) e anamorfoses geográficas com informações geográficas acerca da África e América.",0,0,0,0,0,0,0,1,0
100,Geografia,8º,"Natureza, ambientes e qualidade de vida","Identidades e interculturalidades regionais: Estados Unidos da América, América espanhola e portuguesa e África","(EF08GE20) Analisar características de países e grupos de países da América e da África no que se refere aos aspectos populacionais, urbanos, políticos e econômicos, e discutir as desigualdades sociais e econômicas e as pressões sobre a natureza e suas riquezas (sua apropriação e valoração na produção e circulação), o que resulta na espoliação desses povos.",EF08GE20,"Analisar características de países e grupos de países da América e da África no que se refere aos aspectos populacionais, urbanos, políticos e econômicos, e discutir as desigualdades sociais e econômicas e as pressões sobre a natureza e suas riquezas (sua apropriação e valoração na produção e circulação), o que resulta na espoliação desses povos.",0,0,0,0,0,0,0,1,0
101,Geografia,8º,"Natureza, ambientes e qualidade de vida","Identidades e interculturalidades regionais: Estados Unidos da América, América espanhola e portuguesa e África","(EF08GE21) Analisar o papel ambiental e territorial da Antártica no contexto geopolítico, sua relevância para os países da América do Sul e seu valor como área destinada à pesquisa e à compreensão do ambiente global.",EF08GE21,"Analisar o papel ambiental e territorial da Antártica no contexto geopolítico, sua relevância para os países da América do Sul e seu valor como área destinada à pesquisa e à compreensão do ambiente global.",0,0,0,0,0,0,0,1,0
102,Geografia,8º,"Natureza, ambientes e qualidade de vida",Diversidade ambiental e as transformações nas paisagens na América Latina,"(EF08GE22) Identificar os principais recursos naturais dos países da América Latina, analisando seu uso para a produção de matéria-prima e energia e sua relevância para a cooperação entre os países do Mercosul.",EF08GE22,"Identificar os principais recursos naturais dos países da América Latina, analisando seu uso para a produção de matéria-prima e energia e sua relevância para a cooperação entre os países do Mercosul.",0,0,0,0,0,0,0,1,0
103,Geografia,8º,"Natureza, ambientes e qualidade de vida",Diversidade ambiental e as transformações nas paisagens na América Latina,"(EF08GE23) Identificar paisagens da América Latina e associá-las, por meio da cartografia, aos diferentes povos da região, com base em aspectos da geomorfologia, da biogeografia e da climatologia.",EF08GE23,"Identificar paisagens da América Latina e associá-las, por meio da cartografia, aos diferentes povos da região, com base em aspectos da geomorfologia, da biogeografia e da climatologia.",0,0,0,0,0,0,0,1,0
104,Geografia,8º,"Natureza, ambientes e qualidade de vida",Diversidade ambiental e as transformações nas paisagens na América Latina,"(EF08GE24) Analisar as principais características produtivas dos países latino-americanos (como exploração mineral na Venezuela; agricultura de alta especialização e exploração mineira no Chile; circuito da carne nos pampas argentinos e no Brasil; circuito da cana-de-açúcar em Cuba; polígono industrial do sudeste brasileiro e plantações de soja no centro-oeste; maquiladoras mexicanas, entre outros).",EF08GE24,"Analisar as principais características produtivas dos países latino-americanos (como exploração mineral na Venezuela; agricultura de alta especialização e exploração mineira no Chile; circuito da carne nos pampas argentinos e no Brasil; circuito da cana-de-açúcar em Cuba; polígono industrial do sudeste brasileiro e plantações de soja no centro-oeste; maquiladoras mexicanas, entre outros).",0,0,0,0,0,0,0,1,0
105,Geografia,9º,O sujeito e seu lugar no mundo,"A hegemonia europeia na economia, na política e na cultura","(EF09GE01) Analisar criticamente de que forma a hegemonia europeia foi exercida em várias regiões do planeta, notadamente em situações de conflito, intervenções militares e/ou influência cultural em diferentes tempos e lugares.",EF09GE01,"Analisar criticamente de que forma a hegemonia europeia foi exercida em várias regiões do planeta, notadamente em situações de conflito, intervenções militares e/ou influência cultural em diferentes tempos e lugares.",0,0,0,0,0,0,0,0,1
106,Geografia,9º,O sujeito e seu lugar no mundo,Corporações e organismos internacionais,"(EF09GE02) Analisar a atuação das corporações internacionais e das organizações econômicas mundiais na vida da população em relação ao consumo, à cultura e à mobilidade.",EF09GE02,"Analisar a atuação das corporações internacionais e das organizações econômicas mundiais na vida da população em relação ao consumo, à cultura e à mobilidade.",0,0,0,0,0,0,0,0,1
107,Geografia,9º,O sujeito e seu lugar no mundo,As manifestações culturais na formação populacional,"(EF09GE03) Identificar diferentes manifestações culturais de minorias étnicas como forma de compreender a multiplicidade cultural na escala mundial, defendendo o princípio do respeito às diferenças.",EF09GE03,"Identificar diferentes manifestações culturais de minorias étnicas como forma de compreender a multiplicidade cultural na escala mundial, defendendo o princípio do respeito às diferenças.",0,0,0,0,0,0,0,0,1
108,Geografia,9º,O sujeito e seu lugar no mundo,As manifestações culturais na formação populacional,"(EF09GE04) Relacionar diferenças de paisagens aos modos de viver de diferentes povos na Europa, Ásia e Oceania, valorizando identidades e interculturalidades regionais.",EF09GE04,"Relacionar diferenças de paisagens aos modos de viver de diferentes povos na Europa, Ásia e Oceania, valorizando identidades e interculturalidades regionais.",0,0,0,0,0,0,0,0,1
109,Geografia,9º,Conexões e escalas,Integração mundial e suas interpretações: globalização e mundialização,"(EF09GE05) Analisar fatos e situações para compreender a integração mundial (econômica, política e cultural), comparando as diferentes interpretações: globalização e mundialização.",EF09GE05,"Analisar fatos e situações para compreender a integração mundial (econômica, política e cultural), comparando as diferentes interpretações: globalização e mundialização.",0,0,0,0,0,0,0,0,1
110,Geografia,9º,Conexões e escalas,A divisão do mundo em Ocidente e Oriente,(EF09GE06) Associar o critério de divisão do mundo em Ocidente e Oriente com o Sistema Colonial implantado pelas potências europeias.,EF09GE06,Associar o critério de divisão do mundo em Ocidente e Oriente com o Sistema Colonial implantado pelas potências europeias.,0,0,0,0,0,0,0,0,1
111,Geografia,9º,Conexões e escalas,"Intercâmbios históricos e culturais entre Europa, Ásia e Oceania",(EF09GE07) Analisar os componentes físico-naturais da Eurásia e os determinantes histórico-geográficos de sua divisão em Europa e Ásia.,EF09GE07,Analisar os componentes físico-naturais da Eurásia e os determinantes histórico-geográficos de sua divisão em Europa e Ásia.,0,0,0,0,0,0,0,0,1
112,Geografia,9º,Conexões e escalas,"Intercâmbios históricos e culturais entre Europa, Ásia e Oceania","(EF09GE08) Analisar transformações territoriais, considerando o movimento de fronteiras, tensões, conflitos e múltiplas regionalidades na Europa, na Ásia e na Oceania.",EF09GE08,"Analisar transformações territoriais, considerando o movimento de fronteiras, tensões, conflitos e múltiplas regionalidades na Europa, na Ásia e na Oceania.",0,0,0,0,0,0,0,0,1
113,Geografia,9º,Conexões e escalas,"Intercâmbios históricos e culturais entre Europa, Ásia e Oceania","(EF09GE09) Analisar características de países e grupos de países europeus, asiáticos e da Oceania em seus aspectos populacionais, urbanos, políticos e econômicos, e discutir suas desigualdades sociais e econômicas e pressões sobre seus ambientes físico-naturais.",EF09GE09,"Analisar características de países e grupos de países europeus, asiáticos e da Oceania em seus aspectos populacionais, urbanos, políticos e econômicos, e discutir suas desigualdades sociais e econômicas e pressões sobre seus ambientes físico-naturais.",0,0,0,0,0,0,0,0,1
114,Geografia,9º,Mundo do trabalho,Transformações do espaço na sociedade urbano-industrial,"(EF09GE10) Analisar os impactos do processo de industrialização na produção e circulação de produtos e culturas na Europa, na Ásia e na Oceania.",EF09GE10,"Analisar os impactos do processo de industrialização na produção e circulação de produtos e culturas na Europa, na Ásia e na Oceania.",0,0,0,0,0,0,0,0,1
115,Geografia,9º,Mundo do trabalho,Transformações do espaço na sociedade urbano-industrial,(EF09GE11) Relacionar as mudanças técnicas e científicas decorrentes do processo de industrialização com as transformações no trabalho em diferentes regiões do mundo e suas consequências no Brasil.,EF09GE11,Relacionar as mudanças técnicas e científicas decorrentes do processo de industrialização com as transformações no trabalho em diferentes regiões do mundo e suas consequências no Brasil.,0,0,0,0,0,0,0,0,1
116,Geografia,9º,Mundo do trabalho,Cadeias industriais e inovação no uso dos recursos naturais e matérias-primas,"(EF09GE12) Relacionar o processo de urbanização às transformações da produção agropecuária, à expansão do desemprego estrutural e ao papel crescente do capital financeiro em diferentes países, com destaque para o Brasil.",EF09GE12,"Relacionar o processo de urbanização às transformações da produção agropecuária, à expansão do desemprego estrutural e ao papel crescente do capital financeiro em diferentes países, com destaque para o Brasil.",0,0,0,0,0,0,0,0,1
117,Geografia,9º,Mundo do trabalho,Cadeias industriais e inovação no uso dos recursos naturais e matérias-primas,(EF09GE13) Analisar a importância da produção agropecuária na sociedade urbano-industrial ante o problema da desigualdade mundial de acesso aos recursos alimentares e à matéria-prima.,EF09GE13,Analisar a importância da produção agropecuária na sociedade urbano-industrial ante o problema da desigualdade mundial de acesso aos recursos alimentares e à matéria-prima.,0,0,0,0,0,0,0,0,1
118,Geografia,9º,Formas de representação e pensamento espacial,"Leitura e elaboração de mapas temáticos, croquis e outras formas de representação para analisar informações geográficas","(EF09GE14) Elaborar e interpretar gráficos de barras e de setores, mapas temáticos e esquemáticos (croquis) e anamorfoses geográficas para analisar, sintetizar e apresentar dados e informações sobre diversidade, diferenças e desigualdades sociopolíticas e geopolíticas mundiais.",EF09GE14,"Elaborar e interpretar gráficos de barras e de setores, mapas temáticos e esquemáticos (croquis) e anamorfoses geográficas para analisar, sintetizar e apresentar dados e informações sobre diversidade, diferenças e desigualdades sociopolíticas e geopolíticas mundiais.",0,0,0,0,0,0,0,0,1
119,Geografia,9º,Formas de representação e pensamento espacial,"Leitura e elaboração de mapas temáticos, croquis e outras formas de representação para analisar informações geográficas","(EF09GE15) Comparar e classificar diferentes regiões do mundo com base em informações populacionais, econômicas e socioambientais representadas em mapas temáticos e com diferentes projeções cartográficas.",EF09GE15,"Comparar e classificar diferentes regiões do mundo com base em informações populacionais, econômicas e socioambientais representadas em mapas temáticos e com diferentes projeções cartográficas.",0,0,0,0,0,0,0,0,1
120,Geografia,9º,"Natureza, ambientes e qualidade de vida","Diversidade ambiental e as transformações nas paisagens na Europa, na Ásia e na Oceania","(EF09GE16) Identificar e comparar diferentes domínios morfoclimáticos da Europa, da Ásia e da Oceania.",EF09GE16,"Identificar e comparar diferentes domínios morfoclimáticos da Europa, da Ásia e da Oceania.",0,0,0,0,0,0,0,0,1
121,Geografia,9º,"Natureza, ambientes e qualidade de vida","Diversidade ambiental e as transformações nas paisagens na Europa, na Ásia e na Oceania","(EF09GE17) Explicar as características físico-naturais e a forma de ocupação e usos da terra em diferentes regiões da Europa, da Ásia e da Oceania.",EF09GE17,"Explicar as características físico-naturais e a forma de ocupação e usos da terra em diferentes regiões da Europa, da Ásia e da Oceania.",0,0,0,0,0,0,0,0,1
122,Geografia,9º,"Natureza, ambientes e qualidade de vida","Diversidade ambiental e as transformações nas paisagens na Europa, na Ásia e na Oceania","(EF09GE18) Identificar e analisar as cadeias industriais e de inovação e as consequências dos usos de recursos naturais e das diferentes fontes de energia (tais como termoelétrica, hidrelétrica, eólica e nuclear) em diferentes países.",EF09GE18,"Identificar e analisar as cadeias industriais e de inovação e as consequências dos usos de recursos naturais e das diferentes fontes de energia (tais como termoelétrica, hidrelétrica, eólica e nuclear) em diferentes países.",0,0,0,0,0,0,0,0,1
